type,product_internal_id,product_sku,product_name,product_name_pt,product_price,product_compare_to_price,product_is_inventory_tracked,product_quantity,product_quantity_out_of_stock_behaviour,product_low_stock_notification_quantity,product_quantity_minimum_allowed_for_purchase,product_quantity_maximum_allowed_for_purchase,product_is_available,product_media_main_image_url,product_media_main_image_alt,product_media_main_image_alt_pt,product_media_gallery_image_url_1,product_media_gallery_image_alt_1,product_media_gallery_translated_image_alt_1_pt,product_media_gallery_image_url_2,product_media_gallery_image_alt_2,product_media_gallery_translated_image_alt_2_pt,product_media_gallery_image_url_3,product_media_gallery_image_alt_3,product_media_gallery_translated_image_alt_3_pt,product_media_gallery_image_url_4,product_media_gallery_image_alt_4,product_media_gallery_translated_image_alt_4_pt,product_media_gallery_image_url_5,product_media_gallery_image_alt_5,product_media_gallery_translated_image_alt_5_pt,product_media_gallery_image_url_6,product_media_gallery_image_alt_6,product_media_gallery_translated_image_alt_6_pt,product_media_gallery_image_url_7,product_media_gallery_image_alt_7,product_media_gallery_translated_image_alt_7_pt,product_media_gallery_image_url_8,product_media_gallery_image_alt_8,product_media_gallery_translated_image_alt_8_pt,product_media_gallery_image_url_9,product_media_gallery_image_alt_9,product_media_gallery_translated_image_alt_9_pt,product_media_gallery_image_url_10,product_media_gallery_image_alt_10,product_media_gallery_translated_image_alt_10_pt,product_media_gallery_image_url_11,product_media_gallery_image_alt_11,product_media_gallery_translated_image_alt_11_pt,product_media_gallery_image_url_12,product_media_gallery_image_alt_12,product_media_gallery_translated_image_alt_12_pt,product_description,product_description_pt,product_category_1,product_category_2,product_is_featured,product_is_featured_order_by,product_price_per_unit,product_price_per_unit_pt,product_units_in_product,product_units_in_product_pt,product_brand,product_brand_pt,product_upc,product_upc_pt,product_attribute_MOQ,product_attribute_MOQ_pt,product_attribute_{Supplier 1},product_attribute_{Supplier 1}_pt,product_attribute_{Supplier 2},product_attribute_{Supplier 2}_pt,product_ribbon_text,product_ribbon_text_pt,product_ribbon_color,product_subtitle,product_subtitle_pt,product_weight,product_is_shipping_required,product_length,product_width,product_height,product_shipping_preparation_time_for_shipping_in_days,product_shipping_preparation_time_for_pickup_in_minutes,product_shipping_preparation_time_for_local_delivery_in_minutes,product_shipping_preparation_time_for_preorders_in_days,product_shipping_show_delivery_date_on_the_product_page,product_shipping_type,product_shipping_fixed_rate,product_shipping_method_markup,product_shipping_white_list,product_shipping_black_list,product_taxable,product_enabled_manual_taxes,product_tax_class_code,product_seo_title,product_seo_title_pt,product_seo_description,product_seo_description_pt,product_related_item_ids,product_related_item_skus,product_related_items_random,product_related_items_random_category,product_related_items_random_number_of_items,product_price_wholesale_quantity_1,product_price_wholesale_value_1,product_custom_price_enabled,product_cost_price,product_subscription_enabled,product_subscription_one_time_purchase_enabled,product_subscription_one_time_purchase_price,product_subscription_price_with_signup_fee,product_subscription_recurring_interval,product_subscription_recurring_interval_count,product_is_review_collection_enabled,product_google_product_category_code,product_option_name,product_option_name_pt,product_option_type,product_option_is_required,product_option_value,product_option_value_pt,product_option_markup,product_option_is_default_option_selection,product_option_swatch_hex_value,product_option_swatch_image,product_option_swatch_selector_is_image,product_variation_option_Color,product_variation_option_Length,product_variation_option_Number,product_variation_option_Size,product_variation_option_{Size I},product_variation_option_Type,product_variation_option_Watt,product_variation_option_size,product_variation_sku,category_internal_id,category_path,category_name_pt,category_is_available,category_description,category_description_pt,category_seo_title,category_seo_title_pt,category_seo_description,category_seo_description_pt,category_image,category_image_alt,category_image_alt_pt,category_order_by,source_store_id,url,custom_url_slug
product_variation,527519827,88870,,,14.00,,false,0,SHOW,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3440992045.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,3mm,,,,,SD32719,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-drill-bit-metal-for-wood-and-steel?variation=306401778,
product,697459333,89256,Shind Drill Point Screws Galvanized Coated,,85.00,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4552850436.png,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4552850381.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p><ul><ms-cmark-node><li><strong>Product Description:</strong><br>Shind Drill Point Screws with Galvanized Coating are engineered for robust fastening in various construction and DIY projects. These screws feature a sharp drill point that effortlessly penetrates metal and other materials, eliminating the need for pre-drilling and ensuring quick and efficient installation. The galvanized coating provides exceptional corrosion resistance, making them ideal for outdoor and heavy-duty applications. With their high tensile strength and reliable performance, these screws are perfect for securing metal sheets, roofing panels, and other demanding tasks.</li><li><ms-cmark-node><ms-cmark-node><span class=""ng-star-inserted""></span></ms-cmark-node></ms-cmark-node></li></ms-cmark-node></ul>",,Hardware & Electrical,,true,959,,,,,Shind,,,,1,,Shind,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Drill Point Screws Galvanized Coated,,"Product Description: Shind Drill Point Screws with Galvanized Coating are engineered for robust fastening in various construction and DIY projects. These screws feature a sharp drill point that effortlessly penetrates metal and other materials, eliminating the need for pre-drilling and ensuring…",,,,false,,5,,,false,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-drill-point-screws-galvanized-coated,
product_option,697459333,89256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,,SIZE,false,4.2x32mm,,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,697459333,89256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,,SIZE,false,4.2x38mm,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_variation,697459333,89256,,,85.00,,false,0,ALLOW_PREORDER,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4552851556.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.00,,,,,,,,,,,,,,,,,,,,,,,4.2x38mm,,,,,SD32365,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-drill-point-screws-galvanized-coated?variation=424343790,
product_variation,697459333,89256,,,85.00,,false,0,ALLOW_PREORDER,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4552851145.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.00,,,,,,,,,,,,,,,,,,,,,,,4.2x32mm,,,,,SD32364,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-drill-point-screws-galvanized-coated?variation=424343791,
product,516971300,88857,Shind Dry Wall Anchors,,12.50,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3371382070.jpg,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3371394457.jpg,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3371395351.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p>",,Hardware & Electrical,,true,119,,,,,,,,,12,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Dry Wall Anchors,,,,,,true,,900,,,false,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-dry-wall-anchors,
product_option,516971300,88857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,,RADIOBUTTONS,false,10 x 33mm,,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,516971300,88857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,,RADIOBUTTONS,false,12 x 26mm,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,516971300,88857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,,RADIOBUTTONS,false,14 x 22mm,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_variation,516971300,88857,,,12.50,,false,0,SHOW,1,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,,,,,,14 x 22mm,,,,,SD32838,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-dry-wall-anchors?variation=299914297,
product_variation,516971300,88857,,,12.50,,false,0,SHOW,1,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,,,,,,12 x 26mm,,,,,SD32835,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-dry-wall-anchors?variation=299914298,
product_variation,516971300,88857,,,12.50,,false,0,SHOW,1,1,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,,,,,,,10 x 33mm,,,,,SD32831,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-dry-wall-anchors?variation=299914299,
product,545884717,88980,Shind-Finger Too Pouch,,45.00,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3550731823.png,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3550720452.png,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3550720457.png,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3550742547.png,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3550742552.png,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3550731343.png,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p><ul><ms-cmark-node><li>Uncompromising Quality:<span class=""ng-star-inserted""> Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability.</span></li><li><ms-cmark-node><ms-cmark-node>Ergonomic Design:<span class=""ng-star-inserted""> Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and increased control.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Powerful Performance:<span class=""ng-star-inserted""> Shind Tools are engineered to deliver the power and speed needed to tackle even the toughest jobs.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Innovative Features:<span class=""ng-star-inserted""> Shind Tools are constantly innovating, incorporating the latest technologies to enhance performance, efficiency, and user experience.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Comprehensive Range:<span class=""ng-star-inserted""> From cordless drills and saws to impact drivers and grinders, Shind Tools offers a comprehensive selection to meet your diverse project needs.</span></ms-cmark-node></ms-cmark-node></li></ms-cmark-node></ul>",,Hardware & Electrical,,true,165,,,,,,,,,6,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind-Finger Too Pouch,,"Uncompromising Quality: Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability. Ergonomic Design: Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and…",,,,true,,900,,,false,,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-finger-too-pouch,
product_option,545884717,88980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,,RADIOBUTTONS,false,140mm-180mm,,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,545884717,88980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,,RADIOBUTTONS,false,165mm-180mm,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,545884717,88980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,,RADIOBUTTONS,false,190mm-190mm,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,545884717,88980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,,RADIOBUTTONS,false,155mm-255mm,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_option,545884717,88980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type,,RADIOBUTTONS,false,Belt,,0.00,false,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,,
product_variation,545884717,88980,,,25.00,,false,0,SHOW,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4106006311.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belt,,,SD31360,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-finger-too-pouch?variation=320951691,
product_variation,545884717,88980,,,110.00,,false,0,SHOW,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4105997992.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155mm-255mm,,,SD31359,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-finger-too-pouch?variation=320951692,
product_variation,545884717,88980,,,50.00,,false,0,SHOW,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4106021285.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190mm-190mm,,,SD31358,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-finger-too-pouch?variation=320951693,
product_variation,545884717,88980,,,48.00,,false,0,SHOW,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4106007588.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165mm-180mm,,,SD31357,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-finger-too-pouch?variation=320951694,
product_variation,545884717,88980,,,45.00,,false,0,SHOW,1,1,1000,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/4105997465.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140mm-180mm,,,SD31356,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-finger-too-pouch?variation=320953951,
product,603256290,SD94628,Shind Flat Steel File For Deburring With Soft Handle,,42.00,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3965124558.webp,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3965120934.webp,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3965126024.webp,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3965122881.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p><ul><ms-cmark-node><li>Uncompromising Quality:<span class=""ng-star-inserted""> Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability.</span></li><li><ms-cmark-node><ms-cmark-node>Ergonomic Design:<span class=""ng-star-inserted""> Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and increased control.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Powerful Performance:<span class=""ng-star-inserted""> Shind Tools are engineered to deliver the power and speed needed to tackle even the toughest jobs.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Innovative Features:<span class=""ng-star-inserted""> Shind Tools are constantly innovating, incorporating the latest technologies to enhance performance, efficiency, and user experience.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Comprehensive Range:<span class=""ng-star-inserted""> From cordless drills and saws to impact drivers and grinders, Shind Tools offers a comprehensive selection to meet your diverse project needs.</span></ms-cmark-node></ms-cmark-node></li></ms-cmark-node></ul>",,Hardware & Electrical,,true,224,,,,,Shind,,,,6,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Flat Steel File For Deburring With Soft Handle,,"Uncompromising Quality: Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability. Ergonomic Design: Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and…",,,,false,,5,,,false,29.00,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-flat-steel-file-for-deburring-with-soft-handle,
product,516284837,SD37481,Shind Four wheel Copper Combination Lock 40mm,,105.00,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3368207059.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p>",,Hardware & Electrical,Hardware & Electrical / Locks,true,115,,,,,,,,,12,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Four wheel Copper Combination Lock 40mm,,,,,,true,,900,,,false,86.00,false,,,,,,true,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-four-wheel-copper-combination-lock-40mm,
product,530384151,SD94713,Shind Gardening Pick 400g,,67.50,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3457703162.jpg,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3457566279.jpg,,,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3457548665.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p><ul><ms-cmark-node><li>Uncompromising Quality:<span class=""ng-star-inserted""> Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability.</span></li><li><ms-cmark-node><ms-cmark-node>Ergonomic Design:<span class=""ng-star-inserted""> Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and increased control.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Powerful Performance:<span class=""ng-star-inserted""> Shind Tools are engineered to deliver the power and speed needed to tackle even the toughest jobs.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Innovative Features:<span class=""ng-star-inserted""> Shind Tools are constantly innovating, incorporating the latest technologies to enhance performance, efficiency, and user experience.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Comprehensive Range:<span class=""ng-star-inserted""> From cordless drills and saws to impact drivers and grinders, Shind Tools offers a comprehensive selection to meet your diverse project needs.</span></ms-cmark-node></ms-cmark-node></li></ms-cmark-node></ul>",,Hardware & Electrical,,true,150,,,,,,,,,6,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Gardening Pick 400g,,"Uncompromising Quality: Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability. Ergonomic Design: Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and…",,,,true,,900,,,false,48.00,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-gardening-pick-400g,
product,530376889,SD94718,Shind Garden Metal Yellow Rake,,40.00,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3457436008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p><ul><ms-cmark-node><li>Uncompromising Quality:<span class=""ng-star-inserted""> Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability.</span></li><li><ms-cmark-node><ms-cmark-node>Ergonomic Design:<span class=""ng-star-inserted""> Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and increased control.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Powerful Performance:<span class=""ng-star-inserted""> Shind Tools are engineered to deliver the power and speed needed to tackle even the toughest jobs.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Innovative Features:<span class=""ng-star-inserted""> Shind Tools are constantly innovating, incorporating the latest technologies to enhance performance, efficiency, and user experience.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Comprehensive Range:<span class=""ng-star-inserted""> From cordless drills and saws to impact drivers and grinders, Shind Tools offers a comprehensive selection to meet your diverse project needs.</span></ms-cmark-node></ms-cmark-node></li></ms-cmark-node></ul>",,Hardware & Electrical,,true,148,,,,,,,,,12,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Garden Metal Yellow Rake,,"Uncompromising Quality: Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability. Ergonomic Design: Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and…",,,,true,,900,,,false,28.00,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-garden-metal-yellow-rake,
product,591065560,SD37590,Shind Glass Cutter,,30.00,,false,0,ALLOW_PREORDER,1,1,1000,true,https://d2j6dbq0eux0bg.cloudfront.net/images/32555156/3887575422.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p><img src=""https://s3.amazonaws.com/images.ecwid.com/images/wysiwyg/product/32555156/599018478/16987865818001047967989/Shind_Premium_Products_2_png""></p><ul><ms-cmark-node><li>Uncompromising Quality:<span class=""ng-star-inserted""> Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability.</span></li><li><ms-cmark-node><ms-cmark-node>Ergonomic Design:<span class=""ng-star-inserted""> Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and increased control.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Powerful Performance:<span class=""ng-star-inserted""> Shind Tools are engineered to deliver the power and speed needed to tackle even the toughest jobs.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Innovative Features:<span class=""ng-star-inserted""> Shind Tools are constantly innovating, incorporating the latest technologies to enhance performance, efficiency, and user experience.</span></ms-cmark-node></ms-cmark-node></li><li><ms-cmark-node><ms-cmark-node>Comprehensive Range:<span class=""ng-star-inserted""> From cordless drills and saws to impact drivers and grinders, Shind Tools offers a comprehensive selection to meet your diverse project needs.</span></ms-cmark-node></ms-cmark-node></li></ms-cmark-node></ul>",,Hardware & Electrical,,true,218,,,,,Shind,,,,12,,,,,,,,,,,0.0,true,0.0,0.0,0.0,,,,,false,GLOBAL_METHODS,0.00,0.00,,,true,,default,Shind Glass Cutter,,"Uncompromising Quality: Every tool is crafted with durable materials and meticulous engineering, ensuring long-lasting performance and reliability. Ergonomic Design: Shind Tools are designed with user comfort in mind, featuring ergonomic grips and balanced weight distribution for reduced fatigue and…",,,,false,,5,,,false,18.00,false,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32555156,https://e-order.co.za/products/shind-glass-cutter,
